ano,sigla_uf,id_municipio,id_escola,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao,nome
2011,MG,3122306,31033227,estadual,fundamental,iniciais (1-5),100.0,1.0,257.45,232.75,7.109221,7.1,6.0,EE LAURO EPIFANIO
2011,MG,3122306,31033171,estadual,fundamental,iniciais (1-5),98.3,0.98192197,264.07,232.61,7.2328291,7.1,6.0,EE ENGENHEIRO PEDRO MAGALHAES
2011,MG,3122306,31033405,estadual,fundamental,iniciais (1-5),99.7,0.99798399,256.88,235.91,7.155797,7.1,5.8,EE ILIDIO DA COSTA PEREIRA
2011,MG,3122306,31037290,municipal,fundamental,iniciais (1-5),98.7,0.99066401,258.97,226.0,7.015501,7.0,7.2,EM SAO GERALDO
2011,MG,3122306,31033260,estadual,fundamental,iniciais (1-5),99.3,0.99258602,245.58,235.02,6.9239669,6.9,6.3,EE MONSENHOR DOMINGOS
2011,MG,3122306,31033197,estadual,fundamental,iniciais (1-5),98.8,0.98871201,247.25,230.97,6.8822012,6.8,5.8,EE HENRIQUE GALVAO
2011,MG,3122306,31033294,estadual,fundamental,iniciais (1-5),100.0,1.0,246.22,226.97,6.7896352,6.8,5.6,EE PATRONATO BOM PASTOR
2011,MG,3122306,31033251,estadual,fundamental,iniciais (1-5),99.4,0.99322098,250.72,227.8,6.890604,6.8,5.5,EE MIGUEL COUTO
2011,MG,3122306,31033235,estadual,fundamental,iniciais (1-5),98.2,0.98484099,244.88,227.21,6.7686172,6.7,5.5,EE LUIZ DE MELLO VIANNA SOBRINHO
2011,MG,3122306,31033375,estadual,fundamental,iniciais (1-5),99.5,0.997168,247.94,223.08,6.7521052,6.7,5.7,EE MANOEL CORREA FILHO
2011,MG,3122306,31220051,municipal,fundamental,iniciais (1-5),98.3,0.97755003,243.6,227.36,6.746726,6.6,6.2,EM PROFESSOR ODILON SANTIAGO
2011,MG,3122306,31033332,estadual,fundamental,iniciais (1-5),95.2,0.95471603,247.52,228.96,6.8508172,6.5,5.9,EE SAO FRANCISCO DE PAULA
2011,MG,3122306,31277649,municipal,fundamental,iniciais (1-5),98.9,0.98922801,245.89,214.69,6.5602551,6.5,6.1,EM PROFESSOR PAULO FREIRE
2011,MG,3122306,31212733,municipal,fundamental,iniciais (1-5),97.9,0.97707403,242.91,224.27,6.6775579,6.5,5.9,EM PE GUARITA
2011,MG,3122306,31033383,estadual,fundamental,iniciais (1-5),100.0,1.0,237.02,216.61,6.4256992,6.4,5.3,EE VICENTE MATEUS
2011,MG,3122306,31033162,estadual,fundamental,iniciais (1-5),100.0,1.0,228.69,222.25,6.3692751,6.4,5.8,EE DONA DIVA DE OLIVEIRA
2011,MG,3122306,31033324,estadual,fundamental,iniciais (1-5),100.0,1.0,231.77,215.91,6.312963,6.3,5.6,EE SAO VICENTE
2011,MG,3122306,31033316,estadual,fundamental,finais (6-9),94.9,0.95069802,316.45,282.22,6.6446671,6.3,5.5,EE SAO FRANCISCO DE ASSIS
2011,MG,3122306,31033219,estadual,fundamental,iniciais (1-5),100.0,1.0,237.46,211.83,6.347187,6.3,6.2,EE JOVELINO RABELO
2011,MG,3122306,31227099,municipal,fundamental,iniciais (1-5),99.1,0.99152201,228.57,218.22,6.2937121,6.2,6.5,EM ADOLFO MACHADO
2011,MG,3122306,31223913,municipal,fundamental,iniciais (1-5),96.9,0.97419602,235.13,217.52,6.4063659,6.2,5.9,EM MARIA FONSECA PECANHA
2011,MG,3122306,31037222,municipal,fundamental,iniciais (1-5),95.8,0.958,235.91,213.5,6.3481612,6.1,4.7,null
2011,MG,3122306,31223921,municipal,fundamental,iniciais (1-5),96.2,0.96660399,239.36,207.94,6.3129101,6.1,6.0,EM PROF BAHIA
2011,MG,3122306,31033057,estadual,fundamental,iniciais (1-5),99.3,0.99427199,222.91,215.36,6.1338878,6.1,5.7,null
2011,MG,3122306,31033286,estadual,fundamental,finais (6-9),92.4,0.93189001,297.48,288.7,6.4365001,6.0,5.5,EE PADRE MATIAS LOBATO
2011,MG,3122306,31320374,municipal,fundamental,iniciais (1-5),97.7,0.980964,228.33,207.58,6.0958681,6.0,5.1,EM PROFA MARIA LOURDES TEIXEIRA
2011,MG,3122306,31033341,estadual,fundamental,iniciais (1-5),100.0,1.0,226.03,202.6,5.9614301,6.0,5.5,EE PROFESSOR CHICO DIAS
2011,MG,3122306,31033006,estadual,fundamental,finais (6-9),95.5,0.96238601,298.3,274.2,6.2084999,6.0,5.0,EE ANTONIO GONCALVES DE MATOS
2011,MG,3122306,31033022,estadual,fundamental,iniciais (1-5),95.6,0.96810001,234.11,209.82,6.2467098,6.0,5.9,EE ANTONIO OLIMPIO DE MORAIS
2011,MG,3122306,31220060,municipal,fundamental,iniciais (1-5),93.2,0.936414,232.02,213.27,6.269743,5.9,5.8,EM DR SEBASTIAO GOMES GUIMARAES
2011,MG,3122306,31033197,estadual,fundamental,finais (6-9),99.4,0.99472201,285.55,272.0,5.9593329,5.9,4.6,EE HENRIQUE GALVAO
2011,MG,3122306,31223930,municipal,fundamental,iniciais (1-5),97.0,0.97320598,221.72,211.6,6.042623,5.9,5.5,CAIC EM PE JOAO BRUNO
2011,MG,3122306,31037231,municipal,fundamental,iniciais (1-5),94.6,0.96164501,225.5,214.08,6.1600332,5.9,6.1,EM PROFESSORA HERMINIA CORGOZINHO
2011,MG,3122306,31322679,municipal,fundamental,iniciais (1-5),89.7,0.90906501,239.25,213.22,6.4068022,5.8,5.6,null
2011,MG,3122306,31277631,municipal,fundamental,iniciais (1-5),96.9,0.96802801,225.91,204.02,5.984767,5.8,5.8,EM PROFA VENEZA G OLIVEIRA
2011,MG,3122306,31037541,municipal,fundamental,iniciais (1-5),92.4,0.93296999,240.69,201.13,6.2144728,5.8,5.5,null
2011,MG,3122306,31037303,municipal,fundamental,iniciais (1-5),93.5,0.93743199,229.77,213.44,6.2298851,5.8,null,EM ANTONIO PIO DA SILVA
2011,MG,3122306,31037401,municipal,fundamental,iniciais (1-5),88.8,0.89243698,242.5,205.88,6.3355608,5.7,5.2,EM EMILIO RIBAS
2011,MG,3122306,31033260,estadual,fundamental,finais (6-9),95.2,0.95107001,288.04,273.2,6.020833,5.7,4.5,EE MONSENHOR DOMINGOS
2011,MG,3122306,31033014,estadual,fundamental,iniciais (1-5),99.3,0.990017,218.88,196.24,5.709343,5.7,5.4,EE ARMANDO NOGUEIRA SOARES
2011,MG,3122306,31223891,municipal,fundamental,iniciais (1-5),96.4,0.96166199,226.24,203.19,5.9759741,5.7,5.5,EM JOAO SEVERINO DE AZEVEDO
2011,MG,3122306,31037397,municipal,fundamental,iniciais (1-5),95.4,0.958354,216.25,198.52,5.700788,5.5,5.2,EM DONA MARIA ROSA
2011,MG,3122306,31037397,municipal,fundamental,finais (6-9),96.1,0.96197301,287.94,257.19,5.7521672,5.5,4.9,EM DONA MARIA ROSA
2011,MG,3122306,31348490,municipal,fundamental,iniciais (1-5),96.1,0.95920902,212.83,200.64,5.674067,5.4,null,EM JOSE CARLOS PEREIRA
2011,MG,3122306,31212733,municipal,fundamental,finais (6-9),92.5,0.92895401,279.57,271.23,5.8468332,5.4,4.3,EM PE GUARITA
2011,MG,3122306,31220051,municipal,fundamental,finais (6-9),91.3,0.91342998,275.22,281.13,5.939167,5.4,4.6,EM PROFESSOR ODILON SANTIAGO
2011,MG,3122306,31037231,municipal,fundamental,finais (6-9),81.3,0.82083601,301.38,290.98,6.5395002,5.4,3.8,null
2011,MG,3122306,31033405,estadual,fundamental,finais (6-9),95.7,0.95865202,276.89,259.61,5.6085,5.4,4.6,null
2011,MG,3122306,31033219,estadual,fundamental,finais (6-9),91.8,0.91645002,275.95,274.61,5.8429999,5.4,null,EE JOVELINO RABELO
2011,MG,3122306,31033201,estadual,fundamental,finais (6-9),82.9,0.82766098,302.89,289.45,6.5391669,5.4,5.0,EE JOAQUIM NABUCO
2011,MG,3122306,31313653,municipal,fundamental,iniciais (1-5),94.7,0.95122403,215.13,192.58,5.5712318,5.3,5.3,EM ANTONIETA FONSECA
2011,MG,3122306,31227102,municipal,fundamental,iniciais (1-5),96.3,0.96130103,217.41,188.72,5.5445528,5.3,4.8,EM JOAO GONTIJO DA FONSECA
2011,MG,3122306,31033341,estadual,fundamental,finais (6-9),90.1,0.89790303,279.2,273.04,5.8708329,5.3,4.2,EE PROFESSOR CHICO DIAS
2011,MG,3122306,31223930,municipal,fundamental,finais (6-9),93.4,0.93142301,269.6,266.36,5.5995002,5.2,3.2,CAIC EM PE JOAO BRUNO
2011,MG,3122306,31223921,municipal,fundamental,finais (6-9),86.3,0.86940497,279.42,277.79,5.9536672,5.2,4.6,EM PROF BAHIA
2011,MG,3122306,31037222,municipal,fundamental,finais (6-9),86.2,0.86137801,289.85,273.79,6.060667,5.2,4.5,CENTRO TECNICO PEDAGOGICO - CETEPE
2011,MG,3122306,31223905,municipal,fundamental,iniciais (1-5),96.2,0.96144998,200.41,193.02,5.2984982,5.1,5.4,EM SIDNEY JOSE DE OLIVEIRA
2011,MG,3122306,31033375,estadual,fundamental,finais (6-9),82.4,0.82330501,297.23,272.02,6.1545,5.1,4.6,EE MANOEL CORREA FILHO
2011,MG,3122306,31033162,estadual,fundamental,finais (6-9),83.5,0.83472699,295.73,270.23,6.0995002,5.1,4.2,EE DONA DIVA DE OLIVEIRA
2011,MG,3122306,31033057,estadual,fundamental,finais (6-9),86.8,0.87803799,278.41,272.5,5.8484998,5.1,4.4,EE ROSA VAZ DE ARAUJO
2011,MG,3122306,31033031,estadual,fundamental,finais (6-9),80.2,0.79927701,298.35,283.92,6.3713331,5.1,5.1,EE SANTO TOMAZ DE AQUINO
2011,MG,3122306,31223913,municipal,fundamental,finais (6-9),91.7,0.91849399,267.72,256.01,5.3955002,5.0,4.4,EM MARIA FONSECA PECANHA
2011,MG,3122306,31223905,municipal,fundamental,finais (6-9),94.0,0.94504899,267.29,249.36,5.277667,5.0,5.5,EM SIDNEY JOSE DE OLIVEIRA
2011,MG,3122306,31037541,municipal,fundamental,finais (6-9),84.8,0.845976,287.45,269.36,5.947,5.0,4.0,null
2011,MG,3122306,31037320,municipal,fundamental,iniciais (1-5),88.3,0.89471,220.25,186.21,5.553124,5.0,4.6,EM BENJAMIN CONSTANT
2011,MG,3122306,31033278,estadual,fundamental,iniciais (1-5),98.6,0.98221898,199.36,183.88,5.1119061,5.0,3.8,EE NOSSA SENHORA DO SAGRADO CORACAO
2011,MG,3122306,31033171,estadual,fundamental,finais (6-9),84.3,0.84061402,283.45,271.39,5.914,5.0,3.8,EE ENGENHEIRO PEDRO MAGALHAES
2011,MG,3122306,31033022,estadual,fundamental,finais (6-9),94.8,0.94657803,269.07,247.36,5.2740002,5.0,4.4,EE ANTONIO OLIMPIO DE MORAIS
2011,MG,3122306,31223891,municipal,fundamental,finais (6-9),83.4,0.84109998,280.1,271.25,5.8559999,4.9,3.4,EM JOAO SEVERINO DE AZEVEDO
2011,MG,3122306,31313653,municipal,fundamental,finais (6-9),91.0,0.917009,255.44,257.98,5.224,4.8,5.3,EM ANTONIETA FONSECA
2011,MG,3122306,31033421,estadual,fundamental,finais (6-9),86.8,0.86645401,281.42,250.24,5.527667,4.8,3.6,EE ANTONIO BELARMINO GOMES
2011,MG,3122306,31033227,estadual,fundamental,finais (6-9),83.7,0.84564501,281.3,256.76,5.6345,4.8,3.8,EE LAURO EPIFANIO
2011,MG,3122306,31032999,estadual,fundamental,finais (6-9),80.5,0.79503101,290.98,272.13,6.052,4.8,5.0,EE MARTIN CYPRIEN
2011,MG,3122306,31220060,municipal,fundamental,finais (6-9),81.4,0.81045598,276.88,267.85,5.745667,4.7,3.7,EM DR SEBASTIAO GOMES GUIMARAES
2011,MG,3122306,31033294,estadual,fundamental,finais (6-9),86.6,0.86509597,262.67,260.42,5.3851671,4.7,3.7,EE PATRONATO BOM PASTOR
2011,MG,3122306,31033251,estadual,fundamental,finais (6-9),86.7,0.856673,277.26,250.44,5.461833,4.7,4.4,EE MIGUEL COUTO
2011,MG,3122306,31033383,estadual,fundamental,finais (6-9),88.1,0.87787098,264.7,257.02,5.3621669,4.7,3.6,EE VICENTE MATEUS
2011,MG,3122306,31033235,estadual,fundamental,finais (6-9),77.7,0.76823503,284.26,276.67,6.015667,4.6,4.4,EE LUIZ DE MELLO VIANNA SOBRINHO
2011,MG,3122306,31033359,estadual,fundamental,finais (6-9),83.2,0.82588899,265.7,250.52,5.2705002,4.4,3.5,EE ANTONIO DA COSTA PEREIRA
2011,MG,3122306,31033332,estadual,fundamental,finais (6-9),82.4,0.820315,263.47,258.67,5.3691669,4.4,4.1,EE SAO FRANCISCO DE PAULA
2011,MG,3122306,31033324,estadual,fundamental,finais (6-9),77.6,0.77344602,270.47,259.95,5.507,4.3,3.8,EE SAO VICENTE
2011,MG,3122306,31033278,estadual,fundamental,finais (6-9),85.3,0.845474,256.23,252.44,5.1448331,4.3,3.7,EE NOSSA SENHORA DO SAGRADO CORACAO
2011,MG,3122306,31033014,estadual,fundamental,finais (6-9),80.2,0.76920998,268.2,268.2,5.6069999,4.3,3.9,EE ARMANDO NOGUEIRA SOARES
2011,MG,3122306,31227102,municipal,fundamental,finais (6-9),82.5,0.83609003,259.45,242.28,5.0291672,4.2,4.5,EM JOAO GONTIJO DA FONSECA
2011,MG,3122306,31364592,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,null
2011,MG,3122306,31320391,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,5.0,EM PROFA EVELINA GRECO SANTOS
2011,MG,3122306,31037532,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,3.8,null
2011,MG,3122306,31037460,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,5.9,EM JOAQUIM RODRIGUES
2011,MG,3122306,31033391,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,null
2011,MG,3122306,31033308,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,6.2,EM PROF DARCY RIBEIRO
2011,MG,3122306,31037320,municipal,fundamental,finais (6-9),83.7,0.84894598,null,null,null,null,3.8,EM BENJAMIN CONSTANT
2011,MG,3122306,31033103,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,5.3,EE CEL JOSE MENDES MOURAO
2011,MG,3122306,31033103,estadual,fundamental,finais (6-9),null,null,null,null,null,null,4.6,EE CEL JOSE MENDES MOURAO
2009,MG,3122306,31033286,estadual,fundamental,iniciais (1-5),98.5,0.98732197,259.47,233.55,7.1621342,7.1,6.3,EE PADRE MATIAS LOBATO
2009,MG,3122306,31033260,estadual,fundamental,iniciais (1-5),97.8,0.98647201,262.0,235.0,7.2367802,7.1,5.9,EE MONSENHOR DOMINGOS
2009,MG,3122306,31033189,estadual,fundamental,iniciais (1-5),95.9,0.95880198,266.57,234.91,7.3225389,7.0,6.2,EE HALIM SOUKI
2009,MG,3122306,31033006,estadual,fundamental,iniciais (1-5),95.1,0.95264101,259.5,230.24,7.1025252,6.8,5.2,EE ANTONIO GONCALVES DE MATOS
2009,MG,3122306,31033219,estadual,fundamental,iniciais (1-5),96.5,0.96015,254.05,230.08,6.99579,6.7,5.8,null
2009,MG,3122306,31037290,municipal,fundamental,iniciais (1-5),96.2,0.95765603,252.21,230.58,6.969584,6.7,7.0,EM SAO GERALDO
2009,MG,3122306,31033197,estadual,fundamental,iniciais (1-5),97.3,0.97467297,249.02,221.67,6.7468882,6.6,5.4,EE HENRIQUE GALVAO
2009,MG,3122306,31033405,estadual,fundamental,iniciais (1-5),93.8,0.939551,256.45,231.82,7.0732369,6.6,5.4,null
2009,MG,3122306,31033227,estadual,fundamental,iniciais (1-5),98.7,0.98871201,246.66,216.14,6.601305,6.5,5.6,EE LAURO EPIFANIO
2009,MG,3122306,31033171,estadual,fundamental,iniciais (1-5),96.4,0.96581298,250.13,218.47,6.7100801,6.5,5.6,EE ENGENHEIRO PEDRO MAGALHAES
2009,MG,3122306,31033316,estadual,fundamental,iniciais (1-5),95.3,0.960796,247.75,222.3,6.7339239,6.5,6.5,EE SAO FRANCISCO DE ASSIS
2009,MG,3122306,31220051,municipal,fundamental,iniciais (1-5),98.5,0.98871201,240.75,217.25,6.5086999,6.4,5.8,EM PROFESSOR ODILON SANTIAGO
2009,MG,3122306,31227099,municipal,fundamental,iniciais (1-5),96.1,0.96675903,243.78,211.77,6.466897,6.3,null,EM ADOLFO MACHADO
2009,MG,3122306,31037338,municipal,fundamental,iniciais (1-5),97.4,0.96735799,238.13,218.02,6.472518,6.3,5.5,EM SAO JOSE
2009,MG,3122306,31037231,municipal,fundamental,iniciais (1-5),93.4,0.93138403,245.27,224.02,6.7182412,6.3,5.8,EM PROFESSORA HERMINIA CORGOZINHO
2009,MG,3122306,31033251,estadual,fundamental,iniciais (1-5),95.7,0.959445,244.53,216.25,6.562665,6.3,5.1,EE MIGUEL COUTO
2009,MG,3122306,31033375,estadual,fundamental,iniciais (1-5),94.6,0.95632201,239.66,216.75,6.478817,6.2,5.3,null
2009,MG,3122306,31033294,estadual,fundamental,iniciais (1-5),95.3,0.962448,230.83,223.58,6.4344869,6.2,5.3,EE PATRONATO BOM PASTOR
2009,MG,3122306,31037222,municipal,fundamental,iniciais (1-5),91.5,0.91500002,247.47,227.47,6.822772,6.2,4.4,null
2009,MG,3122306,31212733,municipal,fundamental,iniciais (1-5),99.1,0.990879,233.05,208.63,6.2050352,6.1,5.6,EM PE GUARITA
2009,MG,3122306,31033014,estadual,fundamental,iniciais (1-5),97.8,0.97846502,236.44,206.46,6.2300849,6.1,5.0,EE ARMANDO NOGUEIRA SOARES
2009,MG,3122306,31033324,estadual,fundamental,iniciais (1-5),99.1,0.99091798,228.16,203.25,6.0137062,6.0,5.3,EE SAO VICENTE
2009,MG,3122306,31033316,estadual,fundamental,finais (6-9),96.3,0.96323103,295.14,279.01,6.236167,6.0,5.3,EE SAO FRANCISCO DE ASSIS
2009,MG,3122306,31033022,estadual,fundamental,iniciais (1-5),98.5,0.98673898,231.78,205.75,6.1286168,6.0,5.5,EE ANTONIO OLIMPIO DE MORAIS
2009,MG,3122306,31033057,estadual,fundamental,iniciais (1-5),97.2,0.97290701,223.36,210.8,6.0597482,5.9,5.3,EE ROSA VAZ DE ARAUJO
2009,MG,3122306,31223913,municipal,fundamental,iniciais (1-5),95.1,0.95727998,231.22,202.49,6.058475,5.8,5.5,EM MARIA FONSECA PECANHA
2009,MG,3122306,31033235,estadual,fundamental,iniciais (1-5),90.6,0.90124601,241.91,211.92,6.433929,5.8,5.1,EE LUIZ DE MELLO VIANNA SOBRINHO
2009,MG,3122306,31277649,municipal,fundamental,iniciais (1-5),94.4,0.95072699,225.71,204.05,5.9814949,5.7,5.8,EM PROFESSOR PAULO FREIRE
2009,MG,3122306,31223891,municipal,fundamental,iniciais (1-5),94.9,0.95809698,227.36,202.58,5.9864392,5.7,5.1,EM JOAO SEVERINO DE AZEVEDO
2009,MG,3122306,31037460,municipal,fundamental,iniciais (1-5),98.3,0.98584098,223.8,192.41,5.7334089,5.7,null,EM JOAQUIM RODRIGUES
2009,MG,3122306,31322679,municipal,fundamental,iniciais (1-5),92.6,0.92735702,225.75,211.63,6.1202679,5.7,5.3,EM JOSE QUINTINO LOPES
2009,MG,3122306,31313653,municipal,fundamental,iniciais (1-5),95.5,0.95471799,222.16,200.71,5.8532109,5.6,5.0,EM ANTONIETA FONSECA
2009,MG,3122306,31033341,estadual,fundamental,iniciais (1-5),92.9,0.93852502,225.69,206.13,6.0191231,5.6,5.1,null
2009,MG,3122306,31037541,municipal,fundamental,iniciais (1-5),95.2,0.95508999,221.64,193.89,5.7194691,5.5,5.2,EM OTAVIO OLIMPIO DE OLIVEIRA
2009,MG,3122306,31033383,estadual,fundamental,iniciais (1-5),90.8,0.90856099,220.39,206.66,5.9277959,5.4,4.9,EE VICENTE MATEUS
2009,MG,3122306,31032999,estadual,fundamental,finais (6-9),89.3,0.890908,287.92,274.5,6.0403328,5.4,4.7,EE MARTIN CYPRIEN
2009,MG,3122306,31220060,municipal,fundamental,iniciais (1-5),94.3,0.94755203,211.66,195.75,5.562829,5.3,5.4,EM DR SEBASTIAO GOMES GUIMARAES
2009,MG,3122306,31033286,estadual,fundamental,finais (6-9),85.2,0.84914201,294.79,280.64,6.2575002,5.3,5.3,EE PADRE MATIAS LOBATO
2009,MG,3122306,31033006,estadual,fundamental,finais (6-9),87.0,0.876728,290.79,272.57,6.0563331,5.3,4.7,EE ANTONIO GONCALVES DE MATOS
2009,MG,3122306,31037397,municipal,fundamental,iniciais (1-5),94.4,0.95088899,212.97,188.03,5.4472752,5.2,4.8,EM DONA MARIA ROSA
2009,MG,3122306,31223921,municipal,fundamental,iniciais (1-5),90.4,0.90140003,222.82,189.52,5.6621609,5.1,5.7,EM PROF BAHIA
2009,MG,3122306,31223913,municipal,fundamental,finais (6-9),93.1,0.940328,271.02,257.48,5.4753332,5.1,4.1,EM MARIA FONSECA PECANHA
2009,MG,3122306,31037231,municipal,fundamental,finais (6-9),84.6,0.84194797,281.39,280.35,6.0289998,5.1,3.5,EM PROFESSORA HERMINIA CORGOZINHO
2009,MG,3122306,31033341,estadual,fundamental,finais (6-9),88.7,0.89184201,271.22,271.29,5.7086668,5.1,3.9,EE PROFESSOR CHICO DIAS
2009,MG,3122306,31033197,estadual,fundamental,finais (6-9),98.5,0.98259503,263.6,249.41,5.2168331,5.1,4.3,EE HENRIQUE GALVAO
2009,MG,3122306,31277631,municipal,fundamental,iniciais (1-5),94.5,0.95538199,207.11,184.14,5.2647152,5.0,5.5,EM PROFA VENEZA G OLIVEIRA
2009,MG,3122306,31223930,municipal,fundamental,iniciais (1-5),93.7,0.93618202,201.78,194.61,5.3535519,5.0,5.1,CAIC EM PE JOAO BRUNO
2009,MG,3122306,31223930,municipal,fundamental,finais (6-9),93.7,0.94315201,265.5,249.61,5.251833,5.0,2.9,CAIC EM PE JOAO BRUNO
2009,MG,3122306,31033014,estadual,fundamental,finais (6-9),84.9,0.84714198,278.07,275.25,5.888833,5.0,3.7,EE ARMANDO NOGUEIRA SOARES
2009,MG,3122306,31037401,municipal,fundamental,iniciais (1-5),89.9,0.89769399,210.49,191.24,5.458128,4.9,null,EM EMILIO RIBAS
2009,MG,3122306,31033308,municipal,fundamental,iniciais (1-5),90.8,0.88251102,211.05,193.32,5.5066342,4.9,5.9,EM PROF DARCY RIBEIRO
2009,MG,3122306,31033278,estadual,fundamental,iniciais (1-5),86.5,0.86415702,217.5,193.96,5.641552,4.9,3.4,EE NOSSA SENHORA DO SAGRADO CORACAO
2009,MG,3122306,31033201,estadual,fundamental,finais (6-9),82.3,0.81618798,280.01,280.19,6.0033331,4.9,4.7,EE JOAQUIM NABUCO
2009,MG,3122306,31320391,municipal,fundamental,iniciais (1-5),88.5,0.87730497,206.96,193.64,5.4345798,4.8,null,EM PROFA EVELINA GRECO SANTOS
2009,MG,3122306,31320374,municipal,fundamental,iniciais (1-5),95.2,0.94946402,202.02,180.83,5.107214,4.8,null,EM PROFA MARIA LOURDES TEIXEIRA
2009,MG,3122306,31220051,municipal,fundamental,finais (6-9),85.3,0.867751,274.13,260.33,5.5745001,4.8,4.4,EM PROFESSOR ODILON SANTIAGO
2009,MG,3122306,31033405,estadual,fundamental,finais (6-9),89.4,0.89565599,263.42,260.69,5.4018331,4.8,4.3,EE ILIDIO DA COSTA PEREIRA
2009,MG,3122306,31033162,estadual,fundamental,iniciais (1-5),91.1,0.91405398,207.27,185.17,5.2864962,4.8,5.4,null
2009,MG,3122306,31033260,estadual,fundamental,finais (6-9),90.6,0.905976,255.16,254.55,5.1620002,4.7,4.2,null
2009,MG,3122306,31033171,estadual,fundamental,finais (6-9),79.7,0.801826,277.27,274.3,5.8598328,4.7,3.5,EE ENGENHEIRO PEDRO MAGALHAES
2009,MG,3122306,31033251,estadual,fundamental,finais (6-9),83.5,0.82361501,271.16,273.98,5.7525001,4.7,4.1,EE MIGUEL COUTO
2009,MG,3122306,31227102,municipal,fundamental,iniciais (1-5),92.3,0.92813897,200.74,171.85,4.9195142,4.6,4.4,EM JOAO GONTIJO DA FONSECA
2009,MG,3122306,31033375,estadual,fundamental,finais (6-9),84.7,0.84846801,273.66,253.11,5.446167,4.6,4.4,EE MANOEL CORREA FILHO
2009,MG,3122306,31033031,estadual,fundamental,finais (6-9),77.3,0.76934099,284.44,270.61,5.9176669,4.6,4.9,EE SANTO TOMAZ DE AQUINO
2009,MG,3122306,31033022,estadual,fundamental,finais (6-9),90.7,0.90728903,255.61,250.89,5.1085,4.6,4.1,EE ANTONIO OLIMPIO DE MORAIS
2009,MG,3122306,31223905,municipal,fundamental,iniciais (1-5),94.5,0.943506,191.22,172.63,4.7521982,4.5,5.0,EM SIDNEY JOSE DE OLIVEIRA
2009,MG,3122306,31037541,municipal,fundamental,finais (6-9),89.4,0.896231,249.24,249.02,4.9711671,4.5,3.7,EM OTAVIO OLIMPIO DE OLIVEIRA
2009,MG,3122306,31033332,estadual,fundamental,iniciais (1-5),94.7,0.94937998,188.44,177.69,4.7909632,4.5,5.5,EE SAO FRANCISCO DE PAULA
2009,MG,3122306,31223891,municipal,fundamental,finais (6-9),82.2,0.82089502,263.86,255.61,5.3248329,4.4,3.1,null
2009,MG,3122306,31223921,municipal,fundamental,finais (6-9),85.9,0.85722101,260.88,238.41,4.9881668,4.3,4.4,EM PROF BAHIA
2009,MG,3122306,31037397,municipal,fundamental,finais (6-9),81.9,0.83367801,259.33,249.44,5.1465001,4.3,4.6,null
2009,MG,3122306,31037320,municipal,fundamental,iniciais (1-5),84.1,0.85538203,211.13,167.08,5.0314422,4.3,null,EM BENJAMIN CONSTANT
2009,MG,3122306,31033421,estadual,fundamental,finais (6-9),90.4,0.89045501,247.83,239.3,4.7856669,4.3,3.3,EE ANTONIO BELARMINO GOMES
2009,MG,3122306,31223905,municipal,fundamental,finais (6-9),86.3,0.85325402,255.97,237.94,4.8986669,4.2,5.3,EM SIDNEY JOSE DE OLIVEIRA
2009,MG,3122306,31033235,estadual,fundamental,finais (6-9),76.1,0.75207299,274.98,261.08,5.6013331,4.2,4.1,EE LUIZ DE MELLO VIANNA SOBRINHO
2009,MG,3122306,31033162,estadual,fundamental,finais (6-9),81.7,0.79989499,262.35,251.05,5.2233329,4.2,3.9,EE DONA DIVA DE OLIVEIRA
2009,MG,3122306,31212733,municipal,fundamental,finais (6-9),79.1,0.80360103,255.28,251.82,5.1185002,4.1,null,EM PE GUARITA
2009,MG,3122306,31033359,estadual,fundamental,finais (6-9),88.3,0.88187999,238.83,238.47,4.6218328,4.1,3.1,EE ANTONIO DA COSTA PEREIRA
2009,MG,3122306,31033057,estadual,fundamental,finais (6-9),83.3,0.82577097,261.51,227.14,4.8109999,4.0,4.2,EE ROSA VAZ DE ARAUJO
2009,MG,3122306,31037222,municipal,fundamental,finais (6-9),73.5,0.75543302,262.38,247.21,5.159833,3.9,4.3,CENTRO TECNICO PEDAGOGICO - CETEPE
2009,MG,3122306,31033227,estadual,fundamental,finais (6-9),76.0,0.74815297,266.17,249.03,5.2536669,3.9,3.5,null
2009,MG,3122306,31227102,municipal,fundamental,finais (6-9),85.7,0.84962499,235.82,232.27,4.4681668,3.8,4.3,EM JOAO GONTIJO DA FONSECA
2009,MG,3122306,31220060,municipal,fundamental,finais (6-9),73.3,0.71644998,271.36,251.0,5.3730001,3.8,3.5,null
2009,MG,3122306,31033324,estadual,fundamental,finais (6-9),82.6,0.82209402,246.49,233.66,4.669167,3.8,3.5,EE SAO VICENTE
2009,MG,3122306,31037320,municipal,fundamental,finais (6-9),75.4,0.74197102,257.57,239.17,4.9460001,3.7,null,EM BENJAMIN CONSTANT
